agency_name,route_long_name,route_short_name,origin_stop,destiny_stop,time_of_journey
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - La Virgen,Tlalpan - Ciudad Jardín,00:01:19
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Lago,Tlalpan - Metro Nativitas,00:00:11
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Las Torres,Tlalpan - Puerto Rico,00:02:33
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Libertad,Tlalpan - Santa Cruz,00:00:41
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Ermita Linea 12,Tlalpan - Metro Ermita Linea 2,00:00:55
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Ermita Linea 2,Tlalpan - de los Montes,00:00:43
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Ermita Línea 2,Tlalpan - Popocatepetl y Eje 8 Sur,00:00:34
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro General Anaya,Tlalpan - Héroes del 47,00:01:03
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro General Anaya,Tlalpan - Río Churubusco,00:01:13
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Nativitas,Tlalpan - 1ro de Mayo,00:01:28
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Nativitas,Tlalpan - Eje 6 Sur Cumbres de Maltrata,00:01:06
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Portales,Tlalpan - BretaNa,00:01:56
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Portales,Tlalpan - Municipio Libre,00:00:39
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Viaducto,San Antonio Abad - 24 Batallón de Policia Militar,00:01:50
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Viaducto,Tlalpan - Segovia,00:00:17
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Villa de Cortes,Tlalpan - Clínica 10,00:00:56
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Villa de Cortes,Tlalpan - Santiago,00:01:29
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Xola,Tlalpan - Eje 4 Sur Xola,00:00:14
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Metro Xola,Tlalpan - Santa Anita,00:01:37
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Miguel Ángel de Quevedo,Tlalpan y las Torres,00:01:03
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Morelos,Tlalpan - Lago,00:00:37
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Morelos,Tlalpan e Hidalgo ,00:00:37
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Municipio Libre,Tlalpan - Emiliano Zapata,00:01:38
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Municipio Libre,Tlalpan - Suiza,00:00:15
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Mártires Irlandeses,Tlalpan - América,00:01:19
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Nadadores,Tlalpan - Metro General Anaya,00:01:25
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Napoleon,Tlalpan - Metro Xola,00:00:34
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Nezahualpilli,Tlalpan - Xotepingo,00:01:51
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Patinadores,Tlalpan - Nadadores,00:00:30
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Periferico,Tlalpan - Huipulco,00:00:48
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Popocatepetl y Eje 8 Sur,Tlalpan - Vista Hermosa,00:00:33
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Puerto Rico,Tlalpan - Patinadores,00:00:42
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Ramos Millán,Tlalpan - Metro Nativitas,00:01:17
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Registro Federal,Tlalpan - ICEL,00:01:43
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Renato Leduc,Tlalpan y Apatlaco,00:00:29
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Repúblicas,Tlalpan - Metro Ermita Línea 2,00:00:40
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Río Churubusco,Tlalpan - Ermita,00:01:12
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - San Andrés,Tlalpan - Miguel Ángel de Quevedo,00:00:41
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - San Fernando,Tlalpan - San Fernando Cent.,00:00:13
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - San Fernando Cent.,Tlalpan - San Fernando Izq. INER,00:00:07
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - San Fernando Izq. INER,Tlalpan - Fray Pedro de Gante,00:01:17
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - San Juan Bosco,Tlalpan - Glorieta de Huipulco,00:00:36
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - San Simón,Tlalpan - Libertad,00:00:32
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Santa Anita,Tlalpan - Metro Viaducto,00:00:45
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Santa Cruz,Tlalpan - Metro Portales,00:00:15
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Santiago,Tlalpan - Napoleon,00:00:55
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Segovia,Tlalpan - Cádiz,00:00:33
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Suiza,Tlalpan - Metro Portales,00:00:29
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Textitlan,Tlalpan - Juárez,00:00:23
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Tezoquipa,Tlalpan - Jojutla,00:00:38
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Tezozomoc,Tlalpan - Nezahualpilli,00:00:24
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Tlamanalco,Tlalpan- El Vergel,00:00:52
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Toledo,Tlalpan - Metro Xola,00:00:20
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Tren Ligero Las Torres,Tlalpan y las Rosas,00:00:41
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - UVM,Tlalpan - Textitlan,00:01:25
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Unión Postal,Tlalpan  - Giros Postales,00:00:41
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Vista Hermosa,Tlalpan - IMSS Sindicato,00:01:39
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Xontepec,Tlalpan - Chimalcoyotl,00:00:33
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Xotepingo,Tlalpan - La Virgen,00:01:56
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - Zacahuitzco,Tlalpan - Morelos,00:00:23
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan - de los Montes,Tlalpan - Emiliano Zapata,00:00:13
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan e Hidalgo,Tlalpan y Tlalmanco,00:00:58
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan e Hidalgo ,Tlalpan - San Fernando,00:01:37
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan e Hidalgo ,Tlalpan y Morelos,00:00:29
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Allende,Tlalpan e Hidalgo ,00:00:36
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Apatlaco,Tlalpan - Huipulco,00:00:27
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Av. del Taller,San Antonio Abad - Metro San Antonio Abad,00:01:14
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Benito Juárez,Tlalpan y Registro Federal,00:01:33
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Bugambilia,Tlalpan y La Virgen,00:00:26
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Calz. del Hueso,Tlalpan y el Vergel,00:00:53
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Estadio Azteca,Tlalpan - CFE y Deportivo,00:01:07
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Glorieta Huipulco,Tlalpan y Luis Murillo,00:00:34
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Jacarandas,Tlalpan y Xotepingo,00:00:45
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y La Joya,Insurgentes y Autopista México-Cuernavaca,00:01:07
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y La Virgen,Tlalpan y Museo,00:01:15
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Luis Murillo,Tlalpan - Renato Leduc,00:01:02
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Morelos,Tlalpan - La Rosa,00:01:10
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Museo,Tlalpan y Nezahulpilli,00:01:55
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Nezahulpilli,Tlalpan y Benito Juárez,00:01:01
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Periférico,Tlalpan y Sillon de Mendoza,00:01:08
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Registro Federal,Tlalpan y Textitlan,00:02:08
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y San Alejandro,Tlalpan y Estadio Azteca,00:00:46
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y San Fernando,Tlalpan y Allende,00:00:33
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Sillon de Mendoza,Tlalpan - Xontepec,00:00:23
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Textitlan,Tlalpan y Calz. del Hueso,00:00:58
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Tezoquipa,Tlalpan y La Joya,00:01:41
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Tlalmanco,Tlalpan y San Alejandro,00:01:03
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y Xotepingo,Tlalpan y Bugambilia,00:01:22
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y el Vergel,Tlalpan e Hidalgo,00:00:40
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y las Rosas,Tlalpan y Jacarandas,00:00:49
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan y las Torres,Tlalpan - Tren Ligero Las Torres,00:00:16
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlalpan- El Vergel,Tlapan - Calz. del Hueso,00:01:26
Corredores Concesionados,Totoltepec - Izazaga,17J,Tlapan - Calz. del Hueso,Tlalpan - UVM,00:00:27
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Av. Te y Delegación Iztacalco,Av. Te y Sur 157,00:00:45
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Av. Te y Sur 157,Blvd Puerto Aéreo y UPPICSA BASE,00:01:19
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Base Metro Aeropuerto,Rio Churubusco y Añil,00:07:20
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Blvd Puerto Aéreo y UPPICSA BASE,Sur173 y Ote. 102,00:00:39
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Oriente 102 y Sur 145,Rio Churubusco y Oriente,00:00:47
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Av. TE,Rio Churubusco y Cafetal,00:01:04
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Avena,Rio Churubusco y Azafrán,00:00:22
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Avena,Río Churubusco y ANil,00:00:24
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Azafrán,Rio Churubusco y Cafetal,00:00:48
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Añil,Rio Churubusco y Avena,00:00:32
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Cafetal,Río Churubusco y Centeno,00:00:23
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Cafetal,Río Churubusco y Plutarco Elias Calles,00:00:42
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Calle 11,Rio Churubusco y Calle 5,00:00:50
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Calle 5,Rio Churubusco y Francisco Morazán,00:01:07
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Francisco Morazán,Base Metro Aeropuerto,00:01:10
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Rio Churubusco y Oriente,Rio Churubusco y Av. TE,00:00:37
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Río Churubusco y ANil,Rio Churubusco y Calle 11,00:03:57
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Río Churubusco y Centeno,Rio Churubusco y Avena,00:00:49
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Río Churubusco y Plutarco Elias Calles,Av. Te y Delegación Iztacalco,00:00:57
Corredores Concesionados,UPIICSA - Metro Aeropuerto,22B,Sur173 y Ote. 102,Oriente 102 y Sur 145,00:01:53
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Av. Chapultepec y Monterrey,Oaxaca (base),00:01:17
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Av. Chapultepec y Sonora,Av. Chapultepec y Valladolid,00:02:07
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Av. Chapultepec y Valladolid,Av. Chapultepec y Monterrey,00:01:18
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. e Ingenieros Militares,Blvd. Manuel Avila C. y Reyes Espinola,00:02:48
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y 16 de Septiembre,Blvd. Manuel Avila C. y Calle 8,00:00:51
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y 16 de Septiembre,Blvd. Manuel Avila C. y Gral. Candido Aguilar,00:01:34
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Antonio Velázquez,Blvd. Manuel Avila C. y Parque de Chapultepec,00:00:30
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. Conscripto,Blvd. Manuel Avila C. y Calz. Legaria,00:01:26
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. Ejército Nacional,Blvd. Manuel Avila C. y Legaria,00:01:26
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. Gustavo Baz,Blvd. Manuel Avila C. y Paseo de la Hacienda Echegaray,00:02:05
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. Gustavo de Baz,Blvd. Manuel Avila C. y Calle 8,00:01:43
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. Lomas Verdes,Blvd. Manuel Avila C. y Hda. de la Gavia,00:00:50
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. de Horacio,Blvd. Manuel Avila C. y Homero,00:00:40
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Av. de los Maestros,Blvd. Manuel Avila C. y Mario Colin,00:01:05
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Belem de los Padres,Blvd. Manuel Avila C. y Las Colombinas,00:01:56
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Blvd. Sta. Cruz,Blvd. Manuel Avila C. y Parque Naucalli,00:01:37
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Calle 3,Blvd. Manuel Avila C. y Las Torres y 1 de Mayo,00:01:53
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Calle 8,Blvd. Manuel Avila C. y 16 de Septiembre,00:00:57
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Calle 8,Blvd. Manuel Avila C. y Av. Gustavo Baz,00:01:57
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Calz. Legaria,Blvd. Manuel Avila C. y Ejército Nacional,00:01:31
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Calz. de los Jinetes,Blvd. Manuel Avila C. y Real Inn,00:01:12
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Calz. de los Jinetes,Blvd. de los Continentes (base),00:03:56
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Campos Eliseos,Blvd. Manuel Avila C. y Priv. de Horacio,00:01:28
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Circuito Economista,Blvd. Manuel Avila C. y Cto. Economista II,00:00:57
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Circuito Parque,Blvd. Manuel Avila C. y Circuito Economista,00:01:16
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Circunvalación Oriente,Blvd. Manuel Avila C. y Plaza Satéite Cotsco,00:03:40
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Convento de Tepotzotlan,Blvd. Manuel Avila C. y Mundo E,00:02:04
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Cto. Economista II,Blvd. Manuel Avila C. y Blvd. Sta. Cruz,00:03:32
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Cumbres de Acutzingo,Blvd. Manuel Avila C. y Av. de los Maestros,00:00:58
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Ejército Nacional,Blvd. Manuel Avila C. y García Conde,00:01:46
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Fco. I. Madero,Blvd. Manuel Avila C. y José María Morelos y Pavón,00:00:39
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y García Conde,Blvd. Manuel Avila C. y San Isidro,00:00:59
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Gral. Agustín Millan,Blvd. Manuel Avila C. y 16 de Septiembre,00:01:47
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Gral. Candido Aguilar,Blvd. Manuel Avila C. y Las Torres y 1 de Mayo,00:01:58
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Hda. de la Gavia,Blvd. Manuel Avila C. y Paseo de Otoño,00:02:56
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Homero,Blvd. Manuel Avila C. y Av. Ejército Nacional,00:00:50
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Jardines de San Mateo,Blvd. Manuel Avila C. y Av. Lomas Verdes,00:00:31
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Jardines de San Mateo,Blvd. Manuel Avila C. y Naucalpan de Juárez,00:01:01
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y José María Morelos y Pavón,Blvd. Manuel Avila C. y Suburbia Satélite,00:01:20
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Las Colombinas,Blvd. Manuel Avila C. y Convento de Tepotzotlan,00:01:14
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Las Torres y 1 de Mayo,Blvd. Manuel Avila C. y Gral. Agustín Millan,00:01:48
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Las Torres y 1 de Mayo,Blvd. Manuel Avila C. y Nuevo México,00:01:12
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Legaria,Blvd. Manuel Avila C. e Ingenieros Militares,00:01:08
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Lomas Plaza,Blvd. Manuel Avila C. y Met Life,00:00:22
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Lomas Verdes,Blvd. Manuel Avila C. y Jardines de San Mateo,00:01:14
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Madre Selva,Blvd. Manuel Avila C. y Belem de los Padres,00:01:25
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Madre Selva,Blvd. Manuel Avila C. y Mario Colin,00:01:21
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Mario Colin,Blvd. Manuel Avila C. y Madre Selva,00:00:55
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Mario Colin,Blvd. Manuel Avila C. y de los Maestros,00:00:30
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Met Life,Paseo de la Reforma y Prado Norte,00:01:51
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Monte Elbruz,Blvd. Manuel Avila C. y Campos Eliseos,00:01:06
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Mundo E,Blvd. Manuel Avila C. y Fco. I. Madero,00:02:01
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Naucalpan de Juárez,Blvd. Manuel Avila C. y Av. Gustavo de Baz,00:01:39
Corredores Concesionados,Valle Dorado - Chapultepec,18A,Blvd. Manuel Avila C. y Nuevo México,Blvd. Manuel Avila C. y Parque de Chapultepec,00:04:20
